,zip,city,pop,state,loc
27258,92802,ANAHEIM,36262,CA,"['-117.92219', '33.806909']"
27259,92804,ANAHEIM,63622,CA,"['-117.974985', '33.81908']"
27260,92805,ANAHEIM,55489,CA,"['-117.906263', '33.835332']"
27261,92806,ANAHEIM,27945,CA,"['-117.875928', '33.837344']"
27262,92807,ANAHEIM,35411,CA,"['-117.787657', '33.851583']"
27263,92808,ANAHEIM,6206,CA,"['-117.748445', '33.857569']"
27264,93001,SAN BUENAVENTURA,31453,CA,"['-119.28882', '34.290531']"
27265,93003,SAN BUENAVENTURA,44627,CA,"['-119.2214', '34.270568']"
27266,93004,SAN BUENAVENTURA,23430,CA,"['-119.168727', '34.278091']"
27267,93010,CAMARILLO,40173,CA,"['-119.046361', '34.231328']"
27268,93012,CAMARILLO,23489,CA,"['-118.986648', '34.22179']"
27269,93013,CARPINTERIA,16591,CA,"['-119.518257', '34.403589']"
27270,93015,BARDSDALE,15311,CA,"['-118.904071', '34.402557']"
27271,93021,MOORPARK,27011,CA,"['-118.877139', '34.278421']"
27272,93022,OAK VIEW,5611,CA,"['-119.298168', '34.402021']"
27273,93023,OJAI,22778,CA,"['-119.256477', '34.44512']"
27274,93030,OXNARD,66240,CA,"['-119.174952', '34.214142']"
27275,93033,OXNARD,66043,CA,"['-119.171732', '34.168505']"
27276,93035,OXNARD,23778,CA,"['-119.215975', '34.182177']"
27277,93041,PORT HUENEME,17337,CA,"['-119.197317', '34.162572']"
27278,93042,POINT MUGU NAWC,1707,CA,"['-119.09931', '34.123432']"
27279,93043,PORT HUENEME CBC,3389,CA,"['-119.206008', '34.16212']"
27280,93060,SANTA PAULA,28319,CA,"['-119.071328', '34.354718']"
27281,93063,SANTA SUSANA,47637,CA,"['-118.699229', '34.279202']"
27282,93065,SIMI VALLEY,55528,CA,"['-118.765349', '34.265589']"
27283,93066,SOMIS,3025,CA,"['-119.011537', '34.279753']"
27284,93067,SUMMERLAND,1330,CA,"['-119.596016', '34.424541']"
27285,93101,SANTA BARBARA,29235,CA,"['-119.70782', '34.419668']"
27286,93103,SANTA BARBARA,18199,CA,"['-119.683275', '34.429065']"
27287,93105,SANTA BARBARA,23284,CA,"['-119.728538', '34.436915']"
27288,93108,MONTECITO,12923,CA,"['-119.64255', '34.434258']"
27289,93109,SANTA BARBARA,11089,CA,"['-119.7194', '34.403848']"
27290,93110,SANTA BARBARA,15352,CA,"['-119.764668', '34.441814']"
27291,93111,SANTA BARBARA,17689,CA,"['-119.802509', '34.445262']"
27292,93117,GOLETA,45988,CA,"['-119.861245', '34.429631']"
27293,93202,ARMONA,752,CA,"['-119.705279', '36.309459']"
27294,93203,ARVIN,10613,CA,"['-118.8336', '35.196629']"
27295,93204,AVENAL,9882,CA,"['-120.122716', '35.987667']"
27296,93205,BODFISH,1407,CA,"['-118.484656', '35.587046']"
27297,93206,BUTTONWILLOW,1975,CA,"['-119.465926', '35.403268']"
27298,93207,CALIFORNIA HOT S,436,CA,"['-118.646317', '35.892422']"
27299,93210,COALINGA,9579,CA,"['-120.348928', '36.162435']"
27300,93212,CORCORAN,16228,CA,"['-119.560665', '36.086455']"
27301,93214,CUYAMA,808,CA,"['-119.661339', '34.933694']"
27302,93215,DELANO,23803,CA,"['-119.24594', '35.771511']"
27303,93217,DI GIORGIO,258,CA,"['-118.846755', '35.247604']"
27304,93219,EARLIMART,11963,CA,"['-119.253406', '35.854195']"
27305,93221,EXETER,11088,CA,"['-119.12928', '36.304055']"
27306,93223,FARMERSVILLE,6432,CA,"['-119.205357', '36.300169']"
27307,93224,FELLOWS,521,CA,"['-119.564757', '35.202579']"
27308,93225,FRAZIER PARK,5257,CA,"['-119.035488', '34.826463']"
27309,93226,GLENNVILLE,346,CA,"['-118.71693', '35.737677']"
27310,93230,HANFORD,44686,CA,"['-119.649094', '36.331419']"
27311,93234,HURON,7050,CA,"['-120.101964', '36.237144']"
27312,93235,IVANHOE,3326,CA,"['-119.218884', '36.385622']"
27313,93238,KERNVILLE,812,CA,"['-118.404723', '35.755005']"
27314,93239,KETTLEMAN CITY,1762,CA,"['-119.964361', '36.021501']"
27315,93240,MOUNTAIN MESA,6285,CA,"['-118.441256', '35.617889']"
27316,93241,LAMONT,13471,CA,"['-118.912419', '35.257059']"
27317,93242,LATON,2860,CA,"['-119.715565', '36.437834']"
27318,93243,GORMAN,1103,CA,"['-118.879126', '34.828862']"
27319,93244,LEMONCOVE,64,CA,"['-119.004986', '36.396084']"
27320,93245,LEMOORE NAVAL AI,26170,CA,"['-119.831017', '36.309535']"
27321,93247,LINDSAY,12983,CA,"['-119.088427', '36.209551']"
27322,93249,LOST HILLS,2373,CA,"['-119.721573', '35.613111']"
27323,93250,MC FARLAND,8494,CA,"['-119.227156', '35.675779']"
27324,93251,MC KITTRICK,616,CA,"['-119.636627', '35.303097']"
27325,93252,MARICOPA,1571,CA,"['-119.407661', '35.038353']"
27326,93254,NEW CUYAMA,80,CA,"['-119.823806', '34.996709']"
27327,93255,ONYX,380,CA,"['-118.190227', '35.713584']"
27328,93256,PIXLEY,4768,CA,"['-119.256427', '35.955286']"
27329,93257,PORTERVILLE,54599,CA,"['-119.031549', '36.068636']"
27330,93260,POSEY,253,CA,"['-118.664286', '35.813496']"
27331,93262,GIANT FOREST,132,CA,"['-118.772271', '36.573878']"
27332,93263,SHAFTER,12270,CA,"['-119.280075', '35.496994']"
27333,93265,SPRINGVILLE,3374,CA,"['-118.796059', '36.136314']"
27334,93266,STRATFORD,1135,CA,"['-119.823564', '36.178976']"
27335,93267,STRATHMORE,4774,CA,"['-119.079163', '36.147237']"
27336,93268,TAFT,15046,CA,"['-119.455674', '35.148164']"
27337,93270,TERRA BELLA,5066,CA,"['-119.031239', '35.95698']"
27338,93271,THREE RIVERS,2245,CA,"['-118.88754', '36.437686']"
27339,93272,TIPTON,2365,CA,"['-119.30781', '36.054567']"
27340,93274,TULARE,45567,CA,"['-119.33802', '36.202155']"
27341,93276,TUPMAN,280,CA,"['-119.341994', '35.288547']"
27342,93277,VISALIA,51620,CA,"['-119.306471', '36.311379']"
27343,93280,POND,13589,CA,"['-119.344728', '35.593375']"
27344,93283,WELDON,2049,CA,"['-118.285856', '35.639076']"
27345,93285,WOFFORD HEIGHTS,3480,CA,"['-118.455877', '35.724556']"
27346,93286,WOODLAKE,8421,CA,"['-119.091764', '36.431334']"
27347,93287,WOODY,72,CA,"['-118.843872', '35.70681']"
27348,93291,VISALIA,46656,CA,"['-119.301029', '36.355108']"
27349,93301,BAKERSFIELD,12822,CA,"['-119.017063', '35.386611']"
27350,93304,BAKERSFIELD,41870,CA,"['-119.021793', '35.339581']"
27351,93305,COLLEGE HEIGHTS,34046,CA,"['-118.982042', '35.387772']"
27352,93306,BAKERSFIELD,46699,CA,"['-118.939104', '35.386697']"
27353,93307,BAKERSFIELD,50585,CA,"['-118.983851', '35.327484']"
27354,93308,BAKERSFIELD,39454,CA,"['-119.043319', '35.424395']"
27355,93309,BAKERSFIELD,58179,CA,"['-119.062713', '35.33839']"
27356,93311,BAKERSFIELD,10321,CA,"['-119.105647', '35.303891']"
27357,93312,GREENACRES,15935,CA,"['-119.15014', '35.382082']"
27358,93313,BAKERSFIELD,11417,CA,"['-119.050936', '35.297391']"
27359,93401,SAN LUIS OBISPO,24638,CA,"['-120.650933', '35.263453']"
27360,93402,LOS OSOS,14648,CA,"['-120.833261', '35.317203']"
27361,93405,SAN LUIS OBISPO,31976,CA,"['-120.681724', '35.290058']"
27362,93420,HALCYON,21992,CA,"['-120.57289', '35.11449']"
27363,93422,ATASCADERO,27720,CA,"['-120.663838', '35.475439']"
27364,93426,BRADLEY,862,CA,"['-120.972793', '35.809255']"
27365,93427,BUELLTON,3883,CA,"['-120.192233', '34.62093']"
27366,93428,CAMBRIA,5635,CA,"['-121.084029', '35.556568']"
27367,93430,CAYUCOS,3384,CA,"['-120.890791', '35.444606']"
27368,93431,CHOLAME,206,CA,"['-120.194827', '35.543847']"
27369,93432,CRESTON,726,CA,"['-120.554238', '35.491543']"
27370,93433,GROVER BEACH,11790,CA,"['-120.617348', '35.120969']"
27371,93434,GUADALUPE,6064,CA,"['-120.570329', '34.959989']"
27372,93436,LOMPOC,49960,CA,"['-120.450605', '34.658349']"
27373,93437,LOMPOC,9846,CA,"['-120.517096', '34.753215']"
27374,93442,MORRO BAY,10475,CA,"['-120.844745', '35.37953']"
27375,93444,NIPOMO,11070,CA,"['-120.489413', '35.029806']"
27376,93445,OCEANO,6249,CA,"['-120.608044', '35.10187']"
27377,93446,ADELAIDE,29255,CA,"['-120.670676', '35.635248']"
27378,93449,SHELL BEACH,7474,CA,"['-120.651788', '35.149212']"
27379,93450,SAN ARDO,1684,CA,"['-120.861191', '35.985685']"
27380,93451,PARKFIELD,1218,CA,"['-120.696532', '35.753209']"
27381,93452,SAN SIMEON,500,CA,"['-121.144033', '35.666815']"
27382,93453,CALIFORNIA VALLE,1237,CA,"['-120.3202', '35.341254']"
27383,93454,SANTA MARIA,60187,CA,"['-120.43245', '34.954538']"
27384,93455,ORCUTT,32891,CA,"['-120.429128', '34.879786']"
27385,93460,SANTA YNEZ,5659,CA,"['-120.071332', '34.623966']"
27386,93461,SHANDON,908,CA,"['-120.372047', '35.651273']"
27387,93463,BALLARD,8327,CA,"['-120.129286', '34.609931']"
27388,93465,TEMPLETON,5795,CA,"['-120.710737', '35.555082']"
27389,93501,MOJAVE,4774,CA,"['-118.173475', '35.047767']"
27390,93505,CALIFORNIA CITY,6086,CA,"['-117.965142', '35.127783']"
27391,93510,ACTON,6139,CA,"['-118.195929', '34.483541']"
27392,93512,BENTON,241,CA,"['-118.498526', '37.798099']"
27393,93513,BIG PINE,1642,CA,"['-118.291597', '37.167857']"
27394,93514,TOMS PLACE,14072,CA,"['-118.44156', '37.386301']"
27395,93516,BORON,2904,CA,"['-117.662921', '35.003748']"
27396,93517,BRIDGEPORT,697,CA,"['-119.208025', '38.256601']"
27397,93518,HAVILAH,899,CA,"['-118.410264', '35.356798']"
27398,93519,CANTIL,222,CA,"['-117.993868', '35.282558']"
27399,93523,NORTH EDWARDS,8996,CA,"['-117.915384', '34.930507']"
27400,93526,INDEPENDENCE,889,CA,"['-118.204808', '36.839578']"
27401,93527,PEARSONVILLE,2633,CA,"['-117.834844', '35.674498']"
27402,93528,JOHANNESBURG,306,CA,"['-117.637325', '35.370655']"
27403,93529,JUNE LAKE,609,CA,"['-119.082492', '37.777324']"
27404,93531,KEENE,455,CA,"['-118.607563', '35.237502']"
27405,93532,ELIZABETH LAKE,2337,CA,"['-118.444719', '34.668297']"
27406,93534,LANCASTER,32929,CA,"['-118.149129', '34.690888']"
27407,93535,HI VISTA,49751,CA,"['-118.063245', '34.684751']"
27408,93536,QUARTZ HILL,39987,CA,"['-118.213336', '34.673619']"
27409,93541,LEE VINING,415,CA,"['-119.123413', '37.988988']"
27410,93543,JUNIPER HILLS,10046,CA,"['-117.957405', '34.547372']"
27411,93544,CRYSTALAIRE,1204,CA,"['-117.798841', '34.495914']"
27412,93545,LONE PINE,2257,CA,"['-118.057824', '36.579781']"
27413,93546,CROWLEY LAKE,4832,CA,"['-118.976383', '37.642361']"
27414,93550,LAKE LOS ANGELES,71024,CA,"['-118.061306', '34.571483']"
27415,93551,LEONA VALLEY,20768,CA,"['-118.181207', '34.601404']"
27416,93553,JUNIPER HILLS,1106,CA,"['-117.902893', '34.491124']"
27417,93554,RANDSBURG,190,CA,"['-117.726396', '35.352176']"
27418,93555,CHINA LAKE NWC,34246,CA,"['-117.679733', '35.631376']"
27419,93560,WILLOW SPRINGS,9898,CA,"['-118.19636', '34.863117']"
27420,93561,BEAR VALLEY SPRI,24466,CA,"['-118.522227', '35.129776']"
27421,93562,ARGUS,3189,CA,"['-117.382992', '35.760817']"
27422,93563,VALYERMO,1456,CA,"['-117.8271', '34.339014']"
27423,93601,AHWAHNEE,327,CA,"['-119.723251', '37.407631']"
27424,93602,AUBERRY,3179,CA,"['-119.457202', '37.072635']"
27425,93604,BASS LAKE,628,CA,"['-119.556839', '37.324359']"
27426,93608,CANTUA CREEK,1622,CA,"['-120.335252', '36.492123']"
27427,93609,CARUTHERS,4558,CA,"['-119.844581', '36.535847']"
27428,93610,CHOWCHILLA,10745,CA,"['-120.269077', '37.101371']"
27429,93612,CLOVIS,59963,CA,"['-119.689757', '36.823146']"
27430,93614,COARSEGOLD,6950,CA,"['-119.745545', '37.221378']"
27431,93615,CUTLER,4901,CA,"['-119.287023', '36.524266']"
27432,93616,DEL REY,1923,CA,"['-119.59291', '36.654306']"
27433,93618,DINUBA,20012,CA,"['-119.39087', '36.534931']"
27434,93620,DOS PALOS,9311,CA,"['-120.633348', '37.00253']"
27435,93621,DUNLAP,94,CA,"['-119.089931', '36.744635']"
27436,93622,FIREBAUGH,7435,CA,"['-120.470048', '36.8651']"
27437,93623,FISH CAMP,132,CA,"['-119.642005', '37.51692']"
27438,93625,FOWLER,5290,CA,"['-119.671025', '36.628153']"
27439,93626,FRIANT,871,CA,"['-119.696501', '37.002416']"
27440,93627,HELM,832,CA,"['-120.093598', '36.499231']"
27441,93630,KERMAN,11224,CA,"['-120.072444', '36.730576']"
27442,93631,KINGSBURG,12263,CA,"['-119.543298', '36.508047']"
27443,93633,KINGS CANYON NAT,472,CA,"['-119.068201', '36.780601']"
27444,93635,LOS BANOS,18199,CA,"['-120.854387', '37.06266']"
27445,93637,MADERA,20440,CA,"['-120.081966', '36.94026']"
27446,93638,MADERA,36525,CA,"['-120.012778', '36.968726']"
27447,93640,MENDOTA,8839,CA,"['-120.409287', '36.742365']"
27448,93641,MIRAMONTE,607,CA,"['-119.047718', '36.68938']"
27449,93643,NORTH FORK,2541,CA,"['-119.514324', '37.212531']"
27450,93644,OAKHURST,8190,CA,"['-119.644854', '37.347561']"
27451,93645,O NEALS,24,CA,"['-119.745369', '37.086874']"
27452,93646,ORANGE COVE,6374,CA,"['-119.313502', '36.624283']"
27453,93647,OROSI,7545,CA,"['-119.281522', '36.546368']"
27454,93648,PARLIER,9076,CA,"['-119.537482', '36.610265']"
27455,93650,PINEDALE,4164,CA,"['-119.800359', '36.841107']"
27456,93651,PRATHER,1446,CA,"['-119.526771', '36.993799']"
27457,93652,RAISIN,381,CA,"['-119.903158', '36.598928']"
27458,93653,RAYMOND,491,CA,"['-119.876567', '37.27898']"
27459,93654,REEDLEY,22370,CA,"['-119.437785', '36.604406']"
27460,93656,RIVERDALE,4386,CA,"['-119.871953', '36.429525']"
27461,93657,SANGER,27201,CA,"['-119.547796', '36.7243']"
27462,93660,SAN JOAQUIN,2727,CA,"['-120.188934', '36.605869']"
27463,93662,SELMA,21798,CA,"['-119.617026', '36.569524']"
27464,93664,SHAVER LAKE,925,CA,"['-119.273031', '37.139695']"
27465,93667,TOLLHOUSE,1820,CA,"['-119.391415', '36.99434']"
27466,93668,TRANQUILLITY,1297,CA,"['-120.261655', '36.658376']"
27467,93669,WISHON,474,CA,"['-119.557014', '37.281028']"
27468,93675,SQUAW VALLEY,2731,CA,"['-119.181449', '36.707146']"
27469,93701,FRESNO,15024,CA,"['-119.786705', '36.748727']"
27470,93702,FRESNO,44477,CA,"['-119.753215', '36.739954']"
27471,93703,FRESNO,30457,CA,"['-119.759401', '36.768445']"
27472,93704,FIG GARDEN VILLA,26496,CA,"['-119.799745', '36.798781']"
27473,93705,FRESNO,34114,CA,"['-119.828617', '36.786285']"
27474,93706,EASTON,33682,CA,"['-119.820408', '36.700589']"
27475,93710,FRESNO,29719,CA,"['-119.76205', '36.823643']"
27476,93711,FRESNO,29809,CA,"['-119.831896', '36.830297']"
27477,93720,FRESNO,21498,CA,"['-119.765522', '36.857944']"
27478,93721,FRESNO,6156,CA,"['-119.784273', '36.737714']"
27479,93722,FRESNO,33523,CA,"['-119.880119', '36.791779']"
27480,93725,CALWA,19698,CA,"['-119.742477', '36.675312']"
27481,93726,FRESNO,36325,CA,"['-119.760445', '36.794943']"
27482,93727,FRESNO,51417,CA,"['-119.706055', '36.752796']"
27483,93728,FRESNO,15386,CA,"['-119.811314', '36.758095']"
27484,93901,SALINAS,25605,CA,"['-121.659589', '36.667693']"
27485,93905,SALINAS,41956,CA,"['-121.617606', '36.681143']"
27486,93906,SALINAS,39534,CA,"['-121.643805', '36.710339']"
27487,93907,PRUNEDALE,21061,CA,"['-121.665588', '36.765385']"
27488,93908,SALINAS,15610,CA,"['-121.672861', '36.601122']"
27489,93920,BIG SUR,1669,CA,"['-121.700897', '36.245798']"
27490,93923,CARMEL,15293,CA,"['-121.894875', '36.545693']"
27491,93924,CARMEL VALLEY,6066,CA,"['-121.724356', '36.478709']"
27492,93925,CHUALAR,12,CA,"['-121.431964', '36.595042']"
27493,93926,GONZALES,12842,CA,"['-121.410347', '36.490038']"
27494,93927,GREENFIELD,8728,CA,"['-121.24507', '36.320178']"
27495,93930,KING CITY,11299,CA,"['-121.127329', '36.202776']"
27496,93932,LOCKWOOD,939,CA,"['-121.205946', '35.989287']"
27497,93933,MARINA,16973,CA,"['-121.793383', '36.684922']"
27498,93940,DEL REY OAKS,35326,CA,"['-121.8848', '36.595642']"
27499,93941,FORT ORD,25009,CA,"['-121.804999', '36.644627']"
27500,93950,PACIFIC GROVE,16040,CA,"['-121.921957', '36.616737']"
27501,93953,PEBBLE BEACH,5061,CA,"['-121.942044', '36.590735']"
27502,93955,SAND CITY,23514,CA,"['-121.835724', '36.609208']"
27503,93960,SOLEDAD,9046,CA,"['-121.324286', '36.41964']"
27504,94002,BELMONT,24960,CA,"['-122.292671', '37.517433']"
27505,94005,BRISBANE,2952,CA,"['-122.400118', '37.681104']"
27506,94010,HILLSBOROUGH,38444,CA,"['-122.362952', '37.575884']"
27507,94014,COLMA,40406,CA,"['-122.452679', '37.698187']"
27508,94015,DALY CITY,57354,CA,"['-122.478015', '37.678696']"
27509,94019,HALF MOON BAY,14073,CA,"['-122.445929', '37.479057']"
27510,94020,LA HONDA,1557,CA,"['-122.293889', '37.272285']"
27511,94021,LOMA MAR,237,CA,"['-122.281996', '37.254437']"
27512,94022,LOS ALTOS,17366,CA,"['-122.125754', '37.381432']"
27513,94024,LOS ALTOS,20795,CA,"['-122.086205', '37.354745']"
27514,94025,WEST MENLO PARK,38383,CA,"['-122.179136', '37.453401']"
27515,94027,ATHERTON,7312,CA,"['-122.200198', '37.456255']"
27516,94028,LADERA,6379,CA,"['-122.208131', '37.378859']"
27517,94030,MILLBRAE,20508,CA,"['-122.401985', '37.600382']"
27518,94035,MOFFETT FIELD,790,CA,"['-122.051944', '37.41001']"
27519,94038,MOSS BEACH,5415,CA,"['-122.50683', '37.531039']"
27520,94040,MOUNTAIN VIEW,26969,CA,"['-122.087983', '37.385532']"
27521,94041,MOUNTAIN VIEW,13438,CA,"['-122.078341', '37.389347']"
27522,94043,MOUNTAIN VIEW,28592,CA,"['-122.077468', '37.405567']"
27523,94044,PACIFICA,37596,CA,"['-122.481607', '37.619559']"
27524,94060,PESCADERO,670,CA,"['-122.364876', '37.206518']"
27525,94061,REDWOOD CITY,33316,CA,"['-122.230406', '37.464661']"
27526,94062,WOODSIDE,24947,CA,"['-122.255879', '37.452119']"
27527,94063,REDWOOD CITY,28251,CA,"['-122.209134', '37.481544']"
27528,94065,REDWOOD CITY,2285,CA,"['-122.248564', '37.533128']"
27529,94066,SAN BRUNO,38678,CA,"['-122.429021', '37.624742']"
27530,94070,SAN CARLOS,27599,CA,"['-122.267356', '37.496859']"
27531,94074,SAN GREGORIO,312,CA,"['-122.355552', '37.325513']"
27532,94080,SOUTH SAN FRANCI,54610,CA,"['-122.4347', '37.65382']"
27533,94086,SUNNYVALE,56215,CA,"['-122.023771', '37.376407']"
27534,94087,SUNNYVALE,47813,CA,"['-122.034859', '37.350214']"
27535,94089,SUNNYVALE,13522,CA,"['-122.000637', '37.398255']"
27536,94102,SAN FRANCISCO,26908,CA,"['-122.416728', '37.781334']"
27537,94103,SAN FRANCISCO,17867,CA,"['-122.414664', '37.77254']"
27538,94104,SAN FRANCISCO,760,CA,"['-122.401826', '37.791487']"
27539,94105,SAN FRANCISCO,2054,CA,"['-122.389229', '37.786427']"
27540,94107,SAN FRANCISCO,12143,CA,"['-122.397099', '37.762147']"
27541,94108,SAN FRANCISCO,14143,CA,"['-122.40791', '37.792931']"
27542,94109,SAN FRANCISCO,49396,CA,"['-122.418579', '37.791687']"
27543,94110,SAN FRANCISCO,70770,CA,"['-122.415344', '37.750858']"
27544,94111,SAN FRANCISCO,3122,CA,"['-122.400147', '37.797376']"
27545,94112,SAN FRANCISCO,64320,CA,"['-122.441081', '37.71954']"
27546,94114,SAN FRANCISCO,30698,CA,"['-122.432977', '37.758716']"
27547,94115,SAN FRANCISCO,28859,CA,"['-122.435835', '37.785607']"
27548,94116,SAN FRANCISCO,39970,CA,"['-122.486296', '37.744144']"
27549,94117,SAN FRANCISCO,38127,CA,"['-122.441272', '37.771234']"
27550,94118,SAN FRANCISCO,38499,CA,"['-122.461414', '37.781174']"
27551,94121,SAN FRANCISCO,40430,CA,"['-122.489178', '37.778616']"
27552,94122,SAN FRANCISCO,52318,CA,"['-122.483647', '37.759326']"
27553,94123,SAN FRANCISCO,23280,CA,"['-122.434163', '37.799865']"
27554,94124,SAN FRANCISCO,27239,CA,"['-122.388649', '37.730888']"
27555,94127,SAN FRANCISCO,17906,CA,"['-122.457116', '37.735385']"
27556,94129,SAN FRANCISCO,4715,CA,"['-122.464958', '37.800507']"
27557,94130,SAN FRANCISCO,4533,CA,"['-122.369319', '37.823128']"
27558,94131,SAN FRANCISCO,30521,CA,"['-122.438335', '37.745032']"
27559,94132,SAN FRANCISCO,23632,CA,"['-122.47545', '37.721118']"
27560,94133,SAN FRANCISCO,27148,CA,"['-122.409081', '37.800175']"
27561,94134,SAN FRANCISCO,34635,CA,"['-122.409577', '37.718968']"
27562,94301,PALO ALTO,15965,CA,"['-122.149685', '37.444324']"
27563,94303,EAST PALO ALTO,35680,CA,"['-122.131902', '37.455641']"
27564,94304,PALO ALTO,1835,CA,"['-122.184234', '37.433424']"
27565,94305,STANFORD,18097,CA,"['-122.161867', '37.423573']"
27566,94306,PALO ALTO,24309,CA,"['-122.127375', '37.418009']"
27567,94401,RUSSIAN RIVER,28190,CA,"['-122.320262', '37.572271']"
27568,94402,SAN MATEO,23838,CA,"['-122.32762', '37.550685']"
27569,94403,SAN MATEO,35630,CA,"['-122.299796', '37.539495']"
27570,94404,FOSTER CITY,33745,CA,"['-122.263577', '37.551614']"
27571,94501,COAST GUARD ISLA,76110,CA,"['-122.260516', '37.764783']"
27572,94507,ALAMO,8569,CA,"['-122.022868', '37.853695']"
27573,94508,ANGWIN,4067,CA,"['-122.447732', '38.576906']"
